ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	GLOTTOCODE	LATITUDE	LONGITUDE	ALIGNMENT	STRUCTURE	ORIGINAL_ALIGNMENT	ORIGINAL_TOKENS	ORIGINAL_STRUCTURE
2758	Imbabura	not	mana	mana	m a n a		574	imba1240	-0.23	-78.26	m a n a	C V C V	m a n a	m a n a	C V C V
2759	Inkawasi	not	mana	mana	m a n a		574	lamb1276	-6.17	-79.47	m a n a	C V C V	m a n a	m a n a	C V C V
7411	Jauja	not	mana	mana	m a n a		574	jauj1238	-11.67	-75.28	m a n a	C V C V	m a n a	m a n a	C V C V
2765	Maragua	not	mana	mana	m a n a		574	sout2991	-18.96	-65.78	m a n a	C V C V	m a n a	m a n a	C V C V
2766	Napo	not	mana	mana	m a n a		574	napo1242	-0.04	-76.23	m a n a	C V C V	m a n a	m a n a	C V C V
2767	Pacaraos	not	mana	mana	m a n a		574	paca1245	-11.14	-76.73	m a n a	C V C V	m a n a	m a n a	C V C V
2771	Puno	not	mana	mana	m a n a		574	puno1238	-14.61	-70.21	m a n a	C V C V	m a n a	m a n a	C V C V
2775	Santiagueno	not	mana	mana	m a n a		574	sant1432	-27.79	-64.25	m a n a	C V C V	m a n a	m a n a	C V C V
2784	Yanac	not	mana	mana	m a n a		574	coro1247	-8.58	-77.99	m a n a	C V C V	m a n a	m a n a	C V C V
441	Apuri	old (man)	machu	machu	m a tʃ u		577	apur1253	-12.89	-75.81	m a tʃ u	C V C V	m a tʃ u	m a tʃ u	C V C V
442	Apurimac	old (man)	machu	machu	m a tʃ u		577	east2551	-13.89	-73.14	m a tʃ u	C V C V	m a tʃ u	m a tʃ u	C V C V
444	Atalla	old (man)	maču, maču.ča	maču	m a tʃ u		577	huan1249	-12.76	-74.87	m a tʃ u	C V C V	m a tʃ u	m a tʃ u	C V C V
445	Ayacucho	old (man)	machu	machu	m a tʃ u		577	ayac1239	-13.85	-74.32	m a tʃ u	C V C V	m a tʃ u	m a tʃ u	C V C V
447	Chachapoyas	old (man)	machu	machu	m a tʃ u	orig: grande robusto; probablemente confundido con el esp machu	577	chac1250	-6.27	-77.66	m a tʃ u	C V C V	m a tʃ u	m a tʃ u	C V C V
457	Huangascar	old (man)	machu	machu	m a tʃ u		577	azan1238	-12.9	-75.83	m a tʃ u	C V C V	m a tʃ u	m a tʃ u	C V C V
472	Puno	old (man)	maču	maču	m a tʃ u		577	puno1238	-14.61	-70.21	m a tʃ u	C V C V	m a tʃ u	m a tʃ u	C V C V
475	Santiagueno	old (man)	machu	machu	m a tʃ u		577	sant1432	-27.79	-64.25	m a tʃ u	C V C V	m a tʃ u	m a tʃ u	C V C V
454	Huallaga	old (man)	awkis	awkis	au k i s		871	hual1241	-9.57	-75.59	au k i s	V C V C	au k i s	au k i s	V C V C
458	HuarazHuailas	old (man)	awkis	awkis	au k i s		871	huai1241	-9.52	-77.52	au k i s	V C V C	au k i s	au k i s	V C V C
7412	Jauja	old (man)	awkish	awkish	au k i ʃ		871	jauj1238	-11.67	-75.28	au k i ʃ	V C V C	au k i ʃ	au k i ʃ	V C V C
468	Pacaraos	old (man)	awkin	awkin	au k i ŋ		871	paca1245	-11.14	-76.73	au k i ŋ	V C V C	au k i ŋ	au k i ŋ	V C V C
484	Yanac	old (man)	awkis	awkis	au k i s		871	coro1247	-8.58	-77.99	au k i s	V C V C	au k i s	au k i s	V C V C
7273	Azuay	old (man)	rucu	rucu	ɾ u k u		578	azua1234	-2.48	-78.97	ɾ u k u	C V C V	ɾ u k u	ɾ u k u	C V C V
459	Imbabura	old (man)	ruku runa	ruku runa	ɾ u k u	ruku runa: old men	578	imba1240	-0.23	-78.26	ɾ u k u	C V C V	ɾ u k u	ɾ u k u	C V C V
460	Inkawasi	old (man)	řuku	řuku	r̝ u k u		578	lamb1276	-6.17	-79.47	r̝ u k u	C V C V	r̝ u k u	r̝ u k u	C V C V
467	Napo	old (man)	rucu	rucu	r u k u		578	napo1242	-0.04	-76.23	r u k u	C V C V	r u k u	r u k u	C V C V
502	HuarazHuailas	old (woman)	ruku	ruku	ɾ u k u		578	huai1241	-9.52	-77.52	ɾ u k u	C V C V	ɾ u k u	ɾ u k u	C V C V
487	Apurimac	old (woman)	paya	paya	p a j a		587	east2551	-13.89	-73.14	p a j a	C V C V	p a j a	p a j a	C V C V
489	Atalla	old (woman)	paya	paya	p a j a		587	huan1249	-12.76	-74.87	p a j a	C V C V	p a j a	p a j a	C V C V
490	Ayacucho	old (woman)	paya	paya	p a j a		587	ayac1239	-13.85	-74.32	p a j a	C V C V	p a j a	p a j a	C V C V
7274	Azuay	old (woman)	paya	paya	p a j a		587	azua1234	-2.48	-78.97	p a j a	C V C V	p a j a	p a j a	C V C V
492	Chachapoyas	old (woman)	paya	paya	p a j a		587	chac1250	-6.27	-77.66	p a j a	C V C V	p a j a	p a j a	C V C V
503	Imbabura	old (woman)	paya warmi	paya warmi	p a j a	paya warmi: old woman	587	imba1240	-0.23	-78.26	p a j a	C V C V	p a j a	p a j a	C V C V
518	Puno	old (woman)	paya	paya	p a j a		587	puno1238	-14.61	-70.21	p a j a	C V C V	p a j a	p a j a	C V C V
520	Santiagueno	old (woman)	paya	paya	p a j a	A. Bravo suggests loan from *payu (rubia, sanskr..)	587	sant1432	-27.79	-64.25	p a j a	C V C V	p a j a	p a j a	C V C V
7464	Apuri	old (woman)	chakwash	chakwash	tʃ a k w a ʃ		588	apur1253	-12.89	-75.81	tʃ a k w a ʃ	C V C C V C	tʃ a k w a ʃ	tʃ a k w a ʃ	C V C C V C
499	Huallaga	old (woman)	čakwa.n	čakwa.n	tʃ a k w a n		588	hual1241	-9.57	-75.59	tʃ a k w a n	C V C C V C	tʃ a k w a n	tʃ a k w a n	C V C C V C
7467	Huangascar	old (woman)	chakwash	chakwash	tʃ a k w a ʃ		588	azan1238	-12.9	-75.83	tʃ a k w a ʃ	C V C C V C	tʃ a k w a ʃ	tʃ a k w a ʃ	C V C C V C
7413	Jauja	old (woman)	chakwash	chakwash	tʃ a k w a ʂ		588	jauj1238	-11.67	-75.28	tʃ a k w a ʂ	C V C C V C	tʃ a k w a ʂ	tʃ a k w a ʂ	C V C C V C
514	Pacaraos	old (woman)	chachas, sakwa	sakwa	s a k w a		588	paca1245	-11.14	-76.73	s a k w a -	C V C C V	s a k w a -	s a k w a	C V C C V
530	Yanac	old (woman)	ĉakwa.s	ĉakwa.s	ʈʂ a k w a s		588	coro1247	-8.58	-77.99	ʈʂ a k w a s	C V C C V C	ʈʂ a k w a s	ʈʂ a k w a s	C V C C V C
2	Apuri	one	huk	huk	h u k		590	apur1253	-12.89	-75.81	h u k	C V C	h u k	h u k	C V C
3	Apurimac	one	huk, huj, huq	huk	h u k		590	east2551	-13.89	-73.14	h u k	C V C	h u k	h u k	C V C
7	Atalla	one	huk	huk	h u k		590	huan1249	-12.76	-74.87	h u k	C V C	h u k	h u k	C V C
8	Ayacucho	one	huk	huk	h u k		590	ayac1239	-13.85	-74.32	h u k	C V C	h u k	h u k	C V C
7169	Azuay	one	shug	shug	ʃ u g		590	azua1234	-2.48	-78.97	ʃ u g	C V C	ʃ u g	ʃ u g	C V C
11	Chachapoyas	one	suj	suj	s u x		590	chac1250	-6.27	-77.66	s u x	C V C	s u x	s u x	C V C
13	Chetilla	one	suχ	suχ	s u χ		590	caja1238	-7.09	-78.32	s u χ	C V C	s u χ	s u χ	C V C
18	Huallaga	one	huk	huk	h u k		590	hual1241	-9.57	-75.59	h u k	C V C	h u k	h u k	C V C
22	Huangascar	one	huk	huk	h u k		590	azan1238	-12.9	-75.83	h u k	C V C	h u k	h u k	C V C
23	HuarazHuailas	one	huk	huk	x u k		590	huai1241	-9.52	-77.52	x u k	C V C	x u k	x u k	C V C
24	Imbabura	one	shuk	shuk	ʃ u k		590	imba1240	-0.23	-78.26	ʃ u k	C V C	ʃ u k	ʃ u k	C V C
25	Inkawasi	one	uk	uk	u k		590	lamb1276	-6.17	-79.47	- u k	V C	- u k	u k	V C
20	Jauja	one	huk	huk	h u k		590	jauj1238	-11.67	-75.28	h u k	C V C	h u k	h u k	C V C
32	Maragua	one	ux	ux	u x		590	sout2991	-18.96	-65.78	- u x	V C	- u x	u x	V C
33	Napo	one	shuj	shuj	ʃ u		590	napo1242	-0.04	-76.23	ʃ u -	C V	ʃ u -	ʃ u	C V
34	Pacaraos	one	huk	huk	x u k		590	paca1245	-11.14	-76.73	x u k	C V C	x u k	x u k	C V C
38	Puno	one	ux	ux	u x		590	puno1238	-14.61	-70.21	- u x	V C	- u x	u x	V C
42	Santiagueno	one	suk	suk	s u x		590	sant1432	-27.79	-64.25	s u x	C V C	s u x	s u x	C V C
51	Yanac	one	uk	uk	u k		590	coro1247	-8.58	-77.99	- u k	V C	- u k	u k	V C
2693	Apuri	push, to	tanqa-	tanqa-	t a n q a		593	apur1253	-12.89	-75.81	t a n q a	C V C C V	t a n q - - a	t a n q a	C V C C V
2694	Apurimac	push, to	tanqa	tanqa	t a n q a		593	east2551	-13.89	-73.14	t a n q a	C V C C V	t a n q - - a	t a n q a	C V C C V
2695	Atalla	push, to	tanġa.	tanġa.	t a n ɢ a		593	huan1249	-12.76	-74.87	t a n ɢ a	C V C C V	t a n ɢ - - a	t a n ɢ a	C V C C V
2696	Ayacucho	push, to	tanqa	tanqa	t a ŋ χ a		593	ayac1239	-13.85	-74.32	t a ŋ χ a	C V C C V	t a ŋ χ - - a	t a ŋ χ a	C V C C V
7314	Azuay	push, to	tangana	tangana	t a n g a		593	azua1234	-2.48	-78.97	t a n g a	C V C C V	t a n g a n a	t a n g a n a	C V C C V C V
2699	Chachapoyas	push, to	tanka	tanka	t a n g a		593	chac1250	-6.27	-77.66	t a n g a	C V C C V	t a n g - - a	t a n g a	C V C C V
2706	Huallaga	push, to	tanqa.	tanqa.	t a n q a		593	hual1241	-9.57	-75.59	t a n q a	C V C C V	t a n q - - a	t a n q a	C V C C V
2710	Huangascar	push, to	tanqa-	tanqa-	t a n q a		593	azan1238	-12.9	-75.83	t a n q a	C V C C V	t a n q - - a	t a n q a	C V C C V
2712	Imbabura	push, to	tangana	tangana	t a n g a		593	imba1240	-0.23	-78.26	t a n g a	C V C C V	t a n g a n a	t a n g a n a	C V C C V C V
7415	Jauja	push, to	tanqay	tanqay	t a n ʔ a		593	jauj1238	-11.67	-75.28	t a n ʔ a	C V C C V	t a n ʔ - - a	t a n ʔ a	C V C C V
2719	Maragua	push, to	tanqa.	tanqa.	t a n q a		593	sout2991	-18.96	-65.78	t a n q a	C V C C V	t a n q - - a	t a n q a	C V C C V
2720	Napo	push, to	tangana	tangana	t a n g a		593	napo1242	-0.04	-76.23	t a n g a	C V C C V	t a n g a n a	t a n g a n a	C V C C V C V
2725	Puno	push, to	tanqa.	tanqa.	t a n q a		593	puno1238	-14.61	-70.21	t a n q a	C V C C V	t a n q - - a	t a n q a	C V C C V
2729	Santiagueno	push, to	tanqay	tanqay	t a ŋ q a		593	sant1432	-27.79	-64.25	t a ŋ q a	C V C C V	t a ŋ q - - a	t a ŋ q a	C V C C V
2737	Yanac	push, to	tanqa.	tanqa.	t a n q a		593	coro1247	-8.58	-77.99	t a n q a	C V C C V	t a n q - - a	t a n q a	C V C C V
2701	Chetilla	push, to	kumsa.	kumsa.	k u m s a		453	caja1238	-7.09	-78.32	k u m s a	C V C C V	k u m s a	k u m s a	C V C C V
2711	HuarazHuailas	push, to	kumay	kumay	k u m a		453	huai1241	-9.52	-77.52	k u m - a	C V C V	k u m - a	k u m a	C V C V
2713	Inkawasi	push, to	kumsa.	kumsa.	k u m s a		453	lamb1276	-6.17	-79.47	k u m s a	C V C C V	k u m s a	k u m s a	C V C C V
7414	Jauja	push, to	kumsay	kumsay	k u m s a		453	jauj1238	-11.67	-75.28	k u m s a	C V C C V	k u m s a	k u m s a	C V C C V
2721	Pacaraos	push, to	kuma	kuma	k u m a		453	paca1245	-11.14	-76.73	k u m - a	C V C V	k u m - a	k u m a	C V C V
6204	Apuri	rain	para	para	p a ɾ a		369	apur1253	-12.89	-75.81	p a ɾ a	C V C V	p a ɾ a	p a ɾ a	C V C V
6205	Apurimac	rain	para	para	p a r a		369	east2551	-13.89	-73.14	p a r a	C V C V	p a r a	p a r a	C V C V
6207	Atalla	rain	para	para	p a r a		369	huan1249	-12.76	-74.87	p a r a	C V C V	p a r a	p a r a	C V C V
6208	Ayacucho	rain	para	para	p a ɾ a		369	ayac1239	-13.85	-74.32	p a ɾ a	C V C V	p a ɾ a	p a ɾ a	C V C V
6221	Huangascar	rain	para	para	p a ɾ a		369	azan1238	-12.9	-75.83	p a ɾ a	C V C V	p a ɾ a	p a ɾ a	C V C V
6231	Maragua	rain	para	para	p a r a		369	sout2991	-18.96	-65.78	p a r a	C V C V	p a r a	p a r a	C V C V
6237	Puno	rain	para	para	p a r a		369	puno1238	-14.61	-70.21	p a r a	C V C V	p a r a	p a r a	C V C V
6241	Santiagueno	rain	para	para	p a ɾ a		369	sant1432	-27.79	-64.25	p a ɾ a	C V C V	p a ɾ a	p a ɾ a	C V C V
7247	Azuay	rain	tamia	tamia	t a m j a		594	azua1234	-2.48	-78.97	t a m j a	C V C C V	t a m j a	t a m j a	C V C C V
6211	Chachapoyas	rain	tamya	tamya	t a m j a		594	chac1250	-6.27	-77.66	t a m j a	C V C C V	t a m j a	t a m j a	C V C C V
6213	Chetilla	rain	tamya	tamya	t a m j a		594	caja1238	-7.09	-78.32	t a m j a	C V C C V	t a m j a	t a m j a	C V C C V
6218	Huallaga	rain	tamya	tamya	t a m j a		594	hual1241	-9.57	-75.59	t a m j a	C V C C V	t a m j a	t a m j a	C V C C V
6222	HuarazHuailas	rain	tamya	tamya	t a m j a		594	huai1241	-9.52	-77.52	t a m j a	C V C C V	t a m j a	t a m j a	C V C C V
6223	Imbabura	rain	tamya	tamya	t a m j a		594	imba1240	-0.23	-78.26	t a m j a	C V C C V	t a m j a	t a m j a	C V C C V
6224	Inkawasi	rain	tamya	tamya	t a m j a		594	lamb1276	-6.17	-79.47	t a m j a	C V C C V	t a m j a	t a m j a	C V C C V
7416	Jauja	rain	tamya	tamya	t a m j a		594	jauj1238	-11.67	-75.28	t a m j a	C V C C V	t a m j a	t a m j a	C V C C V
6232	Napo	rain	tamia	tamia	t a m j a		594	napo1242	-0.04	-76.23	t a m j a	C V C C V	t a m j a	t a m j a	C V C C V
6233	Pacaraos	rain	tamya	tamya	t a m j a		594	paca1245	-11.14	-76.73	t a m j a	C V C C V	t a m j a	t a m j a	C V C C V
6251	Yanac	rain	tamya	tamya	t a m j a		594	coro1247	-8.58	-77.99	t a m j a	C V C C V	t a m j a	t a m j a	C V C C V
7118	Apuri	red	puka	puka	p u k a		597	apur1253	-12.89	-75.81	p u k a	C V C V	p u k a	p u k a	C V C V
7119	Apurimac	red	puka	puka	p u k a		597	east2551	-13.89	-73.14	p u k a	C V C V	p u k a	p u k a	C V C V
7121	Atalla	red	puka	puka	p u k a		597	huan1249	-12.76	-74.87	p u k a	C V C V	p u k a	p u k a	C V C V
7122	Ayacucho	red	puka	puka	p u k a		597	ayac1239	-13.85	-74.32	p u k a	C V C V	p u k a	p u k a	C V C V
7265	Azuay	red	puca	puca, pichi	p u k a		597	azua1234	-2.48	-78.97	p u k a	C V C V	p u k a	p u k a	C V C V
7125	Chachapoyas	red	puka	puka	p u k a		597	chac1250	-6.27	-77.66	p u k a	C V C V	p u k a	p u k a	C V C V
7132	Huallaga	red	puka	puka	p u k a		597	hual1241	-9.57	-75.59	p u k a	C V C V	p u k a	p u k a	C V C V
7135	Huangascar	red	puka	puka	p u k a		597	azan1238	-12.9	-75.83	p u k a	C V C V	p u k a	p u k a	C V C V
7136	HuarazHuailas	red	puka	puka	p u k a		597	huai1241	-9.52	-77.52	p u k a	C V C V	p u k a	p u k a	C V C V
7137	Imbabura	red	puka	puka	p u k a		597	imba1240	-0.23	-78.26	p u k a	C V C V	p u k a	p u k a	C V C V
7417	Jauja	red	puka	puka	p u k a		597	jauj1238	-11.67	-75.28	p u k a	C V C V	p u k a	p u k a	C V C V
7144	Maragua	red	puka	puka	p u k a		597	sout2991	-18.96	-65.78	p u k a	C V C V	p u k a	p u k a	C V C V
7145	Napo	red	puca	puca	p u k a		597	napo1242	-0.04	-76.23	p u k a	C V C V	p u k a	p u k a	C V C V
7146	Pacaraos	red	puka	puka	p u k a		597	paca1245	-11.14	-76.73	p u k a	C V C V	p u k a	p u k a	C V C V
7150	Puno	red	puka	puka	p u k a		597	puno1238	-14.61	-70.21	p u k a	C V C V	p u k a	p u k a	C V C V
7155	Santiagueno	red	puka	puka	p u x a		597	sant1432	-27.79	-64.25	p u x a	C V C V	p u x a	p u x a	C V C V
7163	Yanac	red	puka	puka	p u k a		597	coro1247	-8.58	-77.99	p u k a	C V C V	p u k a	p u k a	C V C V
1093	Apuri	right (hand side)	alliq	alliq	a ʎ e q		601	apur1253	-12.89	-75.81	a ʎ e q	V C V C	a ʎ - - e q -	a ʎ e q	V C V C
1095	Atalla	right (hand side)	aλi.χ	aλi.χ	a ʎ i χ		601	huan1249	-12.76	-74.87	a ʎ i χ	V C V C	a ʎ - - i χ -	a ʎ i χ	V C V C
1096	Ayacucho	right (hand side)	alleq	alleq	a ʎ e χ		601	ayac1239	-13.85	-74.32	a ʎ e χ	V C V C	a ʎ - - e χ -	a ʎ e χ	V C V C
7180	Azuay	right (hand side)	alli maqui	alli maqui	a ʎ a k	maki: hand	601	azua1234	-2.48	-78.97	a ʎ a k	V C V C	a ʎ i m a k i	a ʎ i m a k i	V C V C V C V
1099	Chachapoyas	right (hand side)	alli	alli	a dʑ i		601	chac1250	-6.27	-77.66	a dʑ i -	V C V	a dʑ - - i - -	a dʑ i	V C V
1101	Chetilla	right (hand side)	adžin	adžin	a dʒ i n		601	caja1238	-7.09	-78.32	a dʒ i n	V C V C	a dʒ - - i n -	a dʒ i n	V C V C
1109	Huangascar	right (hand side)	alliq	alliq	a ʎ e q		601	azan1238	-12.9	-75.83	a ʎ e q	V C V C	a ʎ - - e q -	a ʎ e q	V C V C
1110	Imbabura	right (hand side)	ali	ali	a l i		601	imba1240	-0.23	-78.26	a l i -	V C V	a l - - i - -	a l i	V C V
1111	Inkawasi	right (hand side)	adži	adži	a dʒ i		601	lamb1276	-6.17	-79.47	a dʒ i -	V C V	a dʒ - - i - -	a dʒ i	V C V
1118	Napo	right (hand side)	ali maqui	ali maqui	a l a k		601	napo1242	-0.04	-76.23	a l a k	V C V C	a l i m a k i	a l i m a k i	V C V C V C V
1106	Huallaga	right (hand side)	dereča	dereča	d e r e tʃ a		602	hual1241	-9.57	-75.59	d e r e tʃ a	C V C V C V	d e r e tʃ a	d e r e tʃ a	C V C V C V
1122	Puno	right (hand side)	dereča	dereča	d e r e tʃ a		602	puno1238	-14.61	-70.21	d e r e tʃ a	C V C V C V	d e r e tʃ a	d e r e tʃ a	C V C V C V
1132	Yanac	right (hand side)	dereča	dereča	d e r e tʃ a		602	coro1247	-8.58	-77.99	d e r e tʃ a	C V C V C V	d e r e tʃ a	d e r e tʃ a	C V C V C V
5775	Apuri	river	mayu	mayu	m a j u		607	apur1253	-12.89	-75.81	m a j u	C V C V	m a j u	m a j u	C V C V
5776	Apurimac	river	mayu	mayu	m a j u		607	east2551	-13.89	-73.14	m a j u	C V C V	m a j u	m a j u	C V C V
5778	Atalla	river	mayu	mayu	m a j u		607	huan1249	-12.76	-74.87	m a j u	C V C V	m a j u	m a j u	C V C V
5779	Ayacucho	river	mayu	mayu	m a j u		607	ayac1239	-13.85	-74.32	m a j u	C V C V	m a j u	m a j u	C V C V
5782	Chachapoyas	river	mayu	mayu	m a j u		607	chac1250	-6.27	-77.66	m a j u	C V C V	m a j u	m a j u	C V C V
5790	Huallaga	river	mayu	mayu	m a j u		607	hual1241	-9.57	-75.59	m a j u	C V C V	m a j u	m a j u	C V C V
5793	Huangascar	river	mayu	mayu	m a j u		607	azan1238	-12.9	-75.83	m a j u	C V C V	m a j u	m a j u	C V C V
5794	HuarazHuailas	river	mayu	mayu	m a j u		607	huai1241	-9.52	-77.52	m a j u	C V C V	m a j u	m a j u	C V C V
5795	Imbabura	river	mayu	mayu	m a j u		607	imba1240	-0.23	-78.26	m a j u	C V C V	m a j u	m a j u	C V C V
7418	Jauja	river	mayu	mayu	m a j u		607	jauj1238	-11.67	-75.28	m a j u	C V C V	m a j u	m a j u	C V C V
5803	Maragua	river	mayu	mayu	m a j u		607	sout2991	-18.96	-65.78	m a j u	C V C V	m a j u	m a j u	C V C V
5809	Puno	river	mayu	mayu	m a j u		607	puno1238	-14.61	-70.21	m a j u	C V C V	m a j u	m a j u	C V C V
5813	Santiagueno	river	mayu	mayu	m a j u		607	sant1432	-27.79	-64.25	m a j u	C V C V	m a j u	m a j u	C V C V
5822	Yanac	river	mayu	mayu	m a j u		607	coro1247	-8.58	-77.99	m a j u	C V C V	m a j u	m a j u	C V C V
5784	Chetilla	river	riu	riu	r i u		608	caja1238	-7.09	-78.32	r i u	C V V	r i u	r i u	C V V
5796	Inkawasi	river	rio	rio	r i o		608	lamb1276	-6.17	-79.47	r i o	C V V	r i o	r i o	C V V
5805	Pacaraos	river	rrio	rrio	r i o	mayu as toponym	608	paca1245	-11.14	-76.73	r i o	C V V	r i o	r i o	C V V
6979	Apurimac	road	ñan	ñan	ɲ a n		610	east2551	-13.89	-73.14	ɲ a n	C V C	ɲ a - n -	ɲ a n	C V C
6981	Ayacucho	road	ñan	ñan	ɲ a ŋ		610	ayac1239	-13.85	-74.32	ɲ a ŋ	C V C	ɲ a - ŋ -	ɲ a ŋ	C V C
7262	Azuay	road	ñan	ñan	ɲ a n		610	azua1234	-2.48	-78.97	ɲ a n	C V C	ɲ a - n -	ɲ a n	C V C
6983	Chachapoyas	road	ñan	ñan	ɲ a n		610	chac1250	-6.27	-77.66	ɲ a n	C V C	ɲ a - n -	ɲ a n	C V C
6985	Chetilla	road	ñan	ñan	ɲ a n		610	caja1238	-7.09	-78.32	ɲ a n	C V C	ɲ a - n -	ɲ a n	C V C
6994	Imbabura	road	ñan	ñan	ɲ a n		610	imba1240	-0.23	-78.26	ɲ a n	C V C	ɲ a - n -	ɲ a n	C V C
6995	Inkawasi	road	nan	nan	n a n		610	lamb1276	-6.17	-79.47	n a n	C V C	n a - n -	n a n	C V C
7001	Maragua	road	yan	yan	j a n		610	sout2991	-18.96	-65.78	j a n	C V C	j a - n -	j a n	C V C
7002	Napo	road	ñambi	ñambi	ɲ a b		610	napo1242	-0.04	-76.23	ɲ a b	C V C	ɲ a m b i	ɲ a m b i	C V C C V
7007	Puno	road	ñan	ñan	ɲ a n		610	puno1238	-14.61	-70.21	ɲ a n	C V C	ɲ a - n -	ɲ a n	C V C
7010	Santiagueno	road	ñan	ñan	ɲ a n		610	sant1432	-27.79	-64.25	ɲ a n	C V C	ɲ a - n -	ɲ a n	C V C
6990	Huallaga	road	na:ni	na:ni	n aː n i		479	hual1241	-9.57	-75.59	n aː n i	C V C V	n aː n i	n aː n i	C V C V
6993	HuarazHuailas	road	naani	naani	ɲ aː ɲ i		479	huai1241	-9.52	-77.52	ɲ aː ɲ i	C V C V	ɲ aː ɲ i	ɲ aː ɲ i	C V C V
7019	Yanac	road	na:ni	na:ni	n aː n i		479	coro1247	-8.58	-77.99	n aː n i	C V C V	n aː n i	n aː n i	C V C V
6678	Apuri	root	sapi	sapi	s a p i		616	apur1253	-12.89	-75.81	s a p i	C V C V	s a p i	s a p i	C V C V
6679	Apurimac	root	sapi	sapi	s a p i		616	east2551	-13.89	-73.14	s a p i	C V C V	s a p i	s a p i	C V C V
6681	Atalla	root	sapi	sapi	s a p i		616	huan1249	-12.76	-74.87	s a p i	C V C V	s a p i	s a p i	C V C V
6682	Ayacucho	root	sapi	sapi	s a p i		616	ayac1239	-13.85	-74.32	s a p i	C V C V	s a p i	s a p i	C V C V
7256	Azuay	root	sapi	sapi	s a p i		616	azua1234	-2.48	-78.97	s a p i	C V C V	s a p i	s a p i	C V C V
6685	Chachapoyas	root	sapi	sapi	s a p i		616	chac1250	-6.27	-77.66	s a p i	C V C V	s a p i	s a p i	C V C V
6693	Huallaga	root	sapi	sapi	s a p i		616	hual1241	-9.57	-75.59	s a p i	C V C V	s a p i	s a p i	C V C V
6697	Huangascar	root	sapi	sapi	s a p i		616	azan1238	-12.9	-75.83	s a p i	C V C V	s a p i	s a p i	C V C V
7500	HuarazHuailas	root	sipi	sipi	s i p i		616	huai1241	-9.52	-77.52	s i p i	C V C V	s i p i	s i p i	C V C V
6698	Imbabura	root	sapi	sapi	s a p i		616	imba1240	-0.23	-78.26	s a p i	C V C V	s a p i	s a p i	C V C V
6694	Jauja	root	sipi	sipi	s i p i		616	jauj1238	-11.67	-75.28	s i p i	C V C V	s i p i	s i p i	C V C V
6706	Maragua	root	saphi	saphi	s a pʰ i		616	sout2991	-18.96	-65.78	s a pʰ i	C V C V	s a pʰ i	s a pʰ i	C V C V
6708	Pacaraos	root	sapi	sapi	s a p i		616	paca1245	-11.14	-76.73	s a p i	C V C V	s a p i	s a p i	C V C V
6712	Puno	root	saphi	saphi	s a pʰ i		616	puno1238	-14.61	-70.21	s a pʰ i	C V C V	s a pʰ i	s a pʰ i	C V C V
6716	Santiagueno	root	sapi	sapi	s a p i		616	sant1432	-27.79	-64.25	s a p i	C V C V	s a p i	s a p i	C V C V
6687	Chetilla	root	ĉupa	ĉupa	ʈʂ u p a		109	caja1238	-7.09	-78.32	ʈʂ u p a	C V C V	ʈʂ u p a	ʈʂ u p a	C V C V
6699	Inkawasi	root	ĉupa	ĉupa	ʈʂ u p a		109	lamb1276	-6.17	-79.47	ʈʂ u p a	C V C V	ʈʂ u p a	ʈʂ u p a	C V C V
6727	Yanac	root	ĉapa	ĉapa	ʈʂ a p a		109	coro1247	-8.58	-77.99	ʈʂ a p a	C V C V	ʈʂ a p a	ʈʂ a p a	C V C V
6929	Apuri	rope	waska	waska	w a s k a		624	apur1253	-12.89	-75.81	w a s k a	C V C C V	w a s k a	w a s k a	C V C C V
6930	Apurimac	rope	waska	waska	w a s k a		624	east2551	-13.89	-73.14	w a s k a	C V C C V	w a s k a	w a s k a	C V C C V
6932	Atalla	rope	waskha	waskha	w a s kʰ a		624	huan1249	-12.76	-74.87	w a s kʰ a	C V C C V	w a s kʰ a	w a s kʰ a	C V C C V
6933	Ayacucho	rope	waska	waska	w a s k a		624	ayac1239	-13.85	-74.32	w a s k a	C V C C V	w a s k a	w a s k a	C V C C V
7261	Azuay	rope	huasca	huasca	w a s k a		624	azua1234	-2.48	-78.97	w a s k a	C V C C V	w a s k a	w a s k a	C V C C V
6936	Chachapoyas	rope	waska	waska	w a s k a		624	chac1250	-6.27	-77.66	w a s k a	C V C C V	w a s k a	w a s k a	C V C C V
6938	Chetilla	rope	waska	waska	w a s k a		624	caja1238	-7.09	-78.32	w a s k a	C V C C V	w a s k a	w a s k a	C V C C V
6945	Huallaga	rope	waska	waska	w a s k a		624	hual1241	-9.57	-75.59	w a s k a	C V C C V	w a s k a	w a s k a	C V C C V
6948	Huangascar	rope	waska	waska	w a s k a		624	azan1238	-12.9	-75.83	w a s k a	C V C C V	w a s k a	w a s k a	C V C C V
6949	HuarazHuailas	rope	waska	waska	w a s k a		624	huai1241	-9.52	-77.52	w a s k a	C V C C V	w a s k a	w a s k a	C V C C V
6950	Imbabura	rope	waska	waska	w a s k a		624	imba1240	-0.23	-78.26	w a s k a	C V C C V	w a s k a	w a s k a	C V C C V
6951	Inkawasi	rope	waska	waska	w a s k a		624	lamb1276	-6.17	-79.47	w a s k a	C V C C V	w a s k a	w a s k a	C V C C V
